"idCompra"	"fechaRecepcion"	"idDetRecepcion"	"idProveedor"	"sociedad"	"OC"	"HES"	"TipoDocumento"	"descripcion"	"cantidad"	"costoUnitario"	"subtotal"	"idMoneda"	"CPago"
"3110"	"15/5/2025 11:18:05"	"9023"	"100155"	"1"	"COM-BDG-003110"	"HES-TPL-003085"	"WE"	"KATRINA  4X5 LT"	"9"	"593.6"	"5342.4"	"MXN"	"DAY-15"
"3110"	"15/5/2025 11:15:55"	"9020"	"100155"	"1"	"COM-BDG-003110"	"HES-BDG-003084"	"WE"	"GALAXIA 15X1"	"34"	"1230"	"41820"	"MXN"	"DAY-15"
"3110"	"15/5/2025 11:15:55"	"9021"	"100155"	"1"	"COM-BDG-003110"	"HES-BDG-003084"	"WE"	"KATRINA  4X5 LT"	"80"	"593.6"	"47488"	"MXN"	"DAY-15"
"3109"	"14/5/2025 16:13:04"	"9019"	"100155"	"1"	"COM-BDG-003109"	"HES-BDG-003083"	"WE"	"RAIZAL 15X1 KL"	"15"	"112"	"1680"	"MXN"	"DAY-15"
"3108"	"14/5/2025 12:53:54"	"9016"	"100011"	"1"	"COM-BDG-003108"	"HES-BDG-003082"	"WE"	"ALIETTE 6X2 KL"	"20"	"834.2"	"16684"	"MXN"	"DAY-2"
"3108"	"14/5/2025 12:53:54"	"9017"	"100011"	"1"	"COM-BDG-003108"	"HES-BDG-003082"	"WE"	"KATRINA  4X5 LT"	"48"	"593.6"	"28492.8"	"MXN"	"DAY-2"
"3108"	"14/5/2025 12:53:54"	"9018"	"100011"	"1"	"COM-BDG-003108"	"HES-BDG-003082"	"WE"	"GALAXIA 15X1"	"14"	"1230"	"17220"	"MXN"	"DAY-2"
"3108"	"14/5/2025 12:50:43"	"9013"	"100011"	"1"	"COM-BDG-003108"	"HES-TPL-003081"	"WE"	"ALIETTE 6X2 KL"	"16"	"834.2"	"13347.2"	"MXN"	"DAY-2"
"3108"	"14/5/2025 12:50:43"	"9015"	"100011"	"1"	"COM-BDG-003108"	"HES-TPL-003081"	"WE"	"GALAXIA 15X1"	"5"	"1230"	"6150"	"MXN"	"DAY-2"
"3104"	"13/5/2025 12:11:57"	"9009"	"100145"	"1"	"COM-BDG-003104"	"HES-TPL-003079"	"WE"	"ALFALFA CUF 101 PELLET CALORO BT"	"100"	"2970"	"297000"	"MXN"	"DAY-6"
"3104"	"13/5/2025 12:11:57"	"9010"	"100145"	"1"	"COM-BDG-003104"	"HES-TPL-003079"	"WE"	"AMISTAR 20X100 GRAMOS"	"1"	"331.5"	"331.5"	"MXN"	"DAY-6"
"3103"	"13/5/2025 12:13:00"	"9008"	"100063"	"1"	"COM-BDG-003103"	"HES-YECA-003078"	"WE"	"MASAI 350 SC 24X200 ML"	"30"	"82.5"	"2475"	"MXN"	"DAY-3"
"3103"	"13/5/2025 12:13:00"	"9011"	"100063"	"1"	"COM-BDG-003103"	"HES-YECA-003078"	"WE"	"FAENA FUERTE  12X1 LT"	"30"	"133"	"3990"	"MXN"	"DAY-3"
"3105"	"13/5/2025 12:12:57"	"9007"	"100061"	"1"	"COM-BDG-003105"	"HES-BDG-003077"	"WE"	"ADENGO 250 ML"	"30"	"567.5"	"17025"	"MXN"	"DAY-10"
"3103"	"13/5/2025 12:06:27"	"9002"	"100063"	"1"	"COM-BDG-003103"	"HES-YECA-003076"	"WE"	"MASAI 350 SC 24X200 ML"	"70"	"82.5"	"5775"	"MXN"	"DAY-3"
"3103"	"13/5/2025 12:06:27"	"9006"	"100063"	"1"	"COM-BDG-003103"	"HES-YECA-003076"	"WE"	"FAENA FUERTE  12X1 LT"	"70"	"133"	"9310"	"MXN"	"DAY-3"
"3104"	"13/5/2025 12:06:26"	"9001"	"100145"	"1"	"COM-BDG-003104"	"HES-TPL-003075"	"WE"	"AMISTAR 20X100 GRAMOS"	"99"	"331.5"	"32818.5"	"MXN"	"DAY-6"
"3104"	"13/5/2025 12:06:26"	"9003"	"100145"	"1"	"COM-BDG-003104"	"HES-TPL-003075"	"WE"	"ALFALFA CUF 101 PELLET CALORO BT"	"0"	"2970"	"0"	"MXN"	"DAY-6"
"3105"	"13/5/2025 12:06:23"	"9000"	"100061"	"1"	"COM-BDG-003105"	"HES-BDG-003073"	"WE"	"ADENGO 250 ML"	"70"	"567.5"	"39725"	"MXN"	"DAY-10"
"3101"	"12/5/2025 10:49:14"	"8999"	"100049"	"1"	"COM-BDG-003101"	"HES-YECA-003072"	"WE"	"DECKER 12X950 ML"	"4"	"182.97"	"731.88"	"MXN"	"DAY-14"
"3101"	"12/5/2025 10:45:47"	"8998"	"100049"	"1"	"COM-BDG-003101"	"HES-YECA-003071"	"WE"	"DECKER 12X950 ML"	"8"	"182.97"	"1463.76"	"MXN"	"DAY-14"
"3095"	"10/5/2025 13:09:11"	"8984"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ABRAZADERA TUBO BOMBA INTEGRA RG-818X (5X1)"	"148"	"11.9"	"1761.2"	"MXN"	"DAY-45"
"3095"	"10/5/2025 13:09:11"	"8985"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ACADIAN 12X1 LT"	"90"	"316.66"	"28499.4"	"MXN"	"DAY-45"
"3095"	"10/5/2025 13:09:11"	"8986"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ACCORD 12X1 KL"	"80"	"227.9"	"18232"	"MXN"	"DAY-45"
"3095"	"10/5/2025 13:09:11"	"8987"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ACCORD C 12X1 KL"	"100"	"320.46"	"32046"	"MXN"	"DAY-45"
"3095"	"10/5/2025 13:09:11"	"8988"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ACCORD T 12X1 KL"	"100"	"282.3"	"28230"	"MXN"	"DAY-45"
"3095"	"10/5/2025 13:09:11"	"8989"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ACEITE A100 PARA COCEDORA"	"100"	"110"	"11000"	"MXN"	"DAY-45"
"3095"	"10/5/2025 13:09:11"	"8990"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ACIDO FOSFORICO 6H 20 LT"	"100"	"1216.39"	"121639"	"MXN"	"DAY-45"
"3095"	"10/5/2025 13:09:11"	"8991"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ACIDO NITRICO 6H 20 LT"	"74"	"399.91"	"29593.34"	"MXN"	"DAY-45"
"3095"	"10/5/2025 13:09:11"	"8992"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003069"	"WE"	"ACIDO SULFURICO 6H 20 LT"	"100"	"424.93"	"42493"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:55:57"	"8960"	"100073"	"1"	"COM-BDG-003095"	"HES-BDG-003068"	"WE"	"ADENGO 20X300 ML"	"18"	"652.5"	"11745"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:55:57"	"8961"	"100073"	"1"	"COM-BDG-003095"	"HES-BDG-003068"	"WE"	"ACTIWAVE 4X5 LT"	"100"	"1850"	"185000"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:55:57"	"8962"	"100073"	"1"	"COM-BDG-003095"	"HES-BDG-003068"	"WE"	"ADAPTADOR METAL BOQUILLA DE MOTOR (10X1)"	"100"	"33"	"3300"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:55:57"	"8963"	"100073"	"1"	"COM-BDG-003095"	"HES-BDG-003068"	"WE"	"ACTIVOL 20X2.5 GRAMOS"	"18"	"60"	"1080"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:55:57"	"8964"	"100073"	"1"	"COM-BDG-003095"	"HES-BDG-003068"	"WE"	"ACTIVADOR QF 1X20 LT"	"78"	"1493"	"116454"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:55:57"	"8968"	"100073"	"1"	"COM-BDG-003095"	"HES-BDG-003068"	"WE"	"ACIDO NITRICO 6H 20 LT"	"100"	"399.91"	"39991"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:55:57"	"8969"	"100073"	"1"	"COM-BDG-003095"	"HES-BDG-003068"	"WE"	"ACIDO FOSFORICO 6H 20 LT"	"100"	"1216.39"	"121639"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:55:57"	"8970"	"100073"	"1"	"COM-BDG-003095"	"HES-BDG-003068"	"WE"	"ACEITE A100 PARA COCEDORA"	"96"	"110"	"10560"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8971"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ABRAZADERA CAMARA INTEGRA Y CLASICA RC-817X  (5X1)"	"60"	"27.61"	"1656.6"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8972"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ABRAZADERA CHICA ALUMINIO (5X1)"	"60"	"7"	"420"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8973"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ABRAZADERA GRANDE ALUMINIO (5X1)"	"40"	"75"	"3000"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8974"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ABRAZADERA GRANDE PLASTICO (5X1)"	"80"	"45"	"3600"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8976"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ACADIAN 12X1 LT"	"7"	"316.66"	"2216.62"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8977"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ACCORD 12X1 KL"	"0"	"227.9"	"0"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8978"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ACCORD C 12X1 KL"	"46"	"320.46"	"14741.16"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8979"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ACCORD T 12X1 KL"	"51"	"282.3"	"14397.3"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8980"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ACEITE A100 PARA COCEDORA"	"0"	"110"	"0"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8981"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ACIDO FOSFORICO 6H 20 LT"	"0"	"1216.39"	"0"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8982"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ACIDO NITRICO 6H 20 LT"	"0"	"399.91"	"0"	"MXN"	"DAY-45"
"3095"	"10/5/2025 12:57:50"	"8983"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003067"	"WE"	"ACIDO SULFURICO 6H 20 LT"	"0"	"424.93"	"0"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8949"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ADENGO 20X300 ML"	"18"	"652.5"	"11745"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8950"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ADAPTADOR METAL BOQUILLA DE MOTOR (10X1)"	"48"	"33"	"1584"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8951"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ACTIWAVE 4X5 LT"	"125"	"1850"	"231250"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8952"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ACTIVOL 20X2.5 GRAMOS"	"18"	"60"	"1080"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8953"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ACTIVADOR QF 1X20 LT"	"100"	"1493"	"149300"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8954"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ACTIVADOR QF 12X1 LT"	"58"	"93"	"5394"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8955"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ACTIVADOR QF  4X4 LT"	"22"	"342"	"7524"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8956"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ACTIVADOR 8-24-4 12X1 LT"	"73"	"77.5"	"5657.5"	"MXN"	"DAY-45"
"3095"	"9/5/2025 17:04:48"	"8957"	"100073"	"1"	"COM-BDG-003095"	"HES-TPL-003066"	"WE"	"ACTIGARD SOBRE 10X15 GRAMOS"	"48"	"836.74"	"40163.52"	"MXN"	"DAY-45"
"3097"	"8/5/2025 14:19:47"	"8948"	"100006"	"1"	"COM-BDG-003097"	"HES-BDG-003065"	"WE"	"YARAMILA ACTIVA 21-7-14 PRO ZN 1X25KL"	"700"	"363"	"254100"	"MXN"	"DAY-15"
"3096"	"8/5/2025 12:31:21"	"8942"	"100155"	"1"	"COM-BDG-003096"	"HES-BDG-003061"	"WE"	"YARAMILA ACTIVA 21-7-14 PRO ZN  1X50KL"	"700"	"725"	"507500"	"MXN"	"DAY-15"
"3093"	"26/4/2025 17:33:37"	"8940"	"100055"	"1"	"COM-BDG-003093"	"HES-BDG-003059"	"WE"	"KATRINA  4X5 LT"	"20"	"560"	"11200"	"MXN"	"DAY-30"
"3093"	"26/4/2025 17:32:29"	"8939"	"100055"	"1"	"COM-BDG-003093"	"HES-BDG-003058"	"WE"	"KATRINA  4X5 LT"	"60"	"560"	"33600"	"MXN"	"DAY-30"
"3092"	"26/4/2025 17:28:31"	"8936"	"100034"	"1"	"COM-BDG-003092"	"HES-BDG-003057"	"WE"	"SILCROP 12X1LT"	"200"	"92"	"18400"	"MXN"	"DAY-1"
"3092"	"26/4/2025 17:28:31"	"8937"	"100034"	"1"	"COM-BDG-003092"	"HES-BDG-003057"	"WE"	"SILCROP 4X5LT"	"400"	"92"	"36800"	"MXN"	"DAY-1"
"3092"	"26/4/2025 17:28:31"	"8938"	"100034"	"1"	"COM-BDG-003092"	"HES-BDG-003057"	"WE"	"FERTIGRO NITROGENO 1X20 LT"	"420"	"34"	"14280"	"MXN"	"DAY-1"
"3092"	"26/4/2025 17:23:52"	"8933"	"100034"	"1"	"COM-BDG-003092"	"HES-BDG-003056"	"WE"	"SILCROP 12X1LT"	"200"	"92"	"18400"	"MXN"	"DAY-1"
"3092"	"26/4/2025 17:23:52"	"8934"	"100034"	"1"	"COM-BDG-003092"	"HES-BDG-003056"	"WE"	"SILCROP 4X5LT"	"200"	"92"	"18400"	"MXN"	"DAY-1"
"3092"	"26/4/2025 17:23:52"	"8935"	"100034"	"1"	"COM-BDG-003092"	"HES-BDG-003056"	"WE"	"FERTIGRO NITROGENO 1X20 LT"	"410"	"34"	"13940"	"MXN"	"DAY-1"
"3092"	"26/4/2025 17:15:55"	"8930"	"100034"	"1"	"COM-BDG-003092"	"HES-TPL-003055"	"WE"	"SILCROP 12X1LT"	"200"	"92"	"18400"	"MXN"	"DAY-1"
"3092"	"26/4/2025 17:15:55"	"8931"	"100034"	"1"	"COM-BDG-003092"	"HES-TPL-003055"	"WE"	"SILCROP 4X5LT"	"340"	"92"	"31280"	"MXN"	"DAY-1"
"3092"	"26/4/2025 17:15:55"	"8932"	"100034"	"1"	"COM-BDG-003092"	"HES-TPL-003055"	"WE"	"FERTIGRO NITROGENO 1X20 LT"	"430"	"34"	"14620"	"MXN"	"DAY-1"
"3091"	"26/4/2025 14:04:39"	"8929"	"100055"	"1"	"COM-BDG-003091"	"HES-BDG-003054"	"WE"	"KATRINA  4X5 LT"	"40"	"560"	"22400"	"MXN"	"DAY-14"
"3091"	"26/4/2025 13:56:00"	"8928"	"100055"	"1"	"COM-BDG-003091"	"HES-TPL-003053"	"WE"	"KATRINA  4X5 LT"	"40"	"560"	"22400"	"MXN"	"DAY-14"
"3090"	"26/4/2025 13:15:52"	"8926"	"100034"	"1"	"COM-BDG-003090"	"HES-BDG-003052"	"WE"	"SILCROP 4X5LT"	"740"	"92"	"68080"	"MXN"	"DAY-1"
"3090"	"26/4/2025 13:15:52"	"8927"	"100034"	"1"	"COM-BDG-003090"	"HES-BDG-003052"	"WE"	"NITROGREEN 32 1X20LT"	"1060"	"34"	"36040"	"MXN"	"DAY-1"
"3090"	"26/4/2025 13:13:39"	"8923"	"100034"	"1"	"COM-BDG-003090"	"HES-BDG-003051"	"WE"	"SILCROP 12X1LT"	"400"	"92"	"36800"	"MXN"	"DAY-1"
"3090"	"26/4/2025 13:13:39"	"8924"	"100034"	"1"	"COM-BDG-003090"	"HES-BDG-003051"	"WE"	"SILCROP 4X5LT"	"0"	"92"	"0"	"MXN"	"DAY-1"
"3090"	"26/4/2025 13:13:39"	"8925"	"100034"	"1"	"COM-BDG-003090"	"HES-BDG-003051"	"WE"	"NITROGREEN 32 1X20LT"	"0"	"34"	"0"	"MXN"	"DAY-1"
"3090"	"26/4/2025 12:53:04"	"8920"	"100034"	"1"	"COM-BDG-003090"	"HES-TPL-003050"	"WE"	"SILCROP 12X1LT"	"200"	"92"	"18400"	"MXN"	"DAY-1"
"3090"	"26/4/2025 12:53:04"	"8921"	"100034"	"1"	"COM-BDG-003090"	"HES-TPL-003050"	"WE"	"SILCROP 4X5LT"	"200"	"92"	"18400"	"MXN"	"DAY-1"
"3090"	"26/4/2025 12:53:04"	"8922"	"100034"	"1"	"COM-BDG-003090"	"HES-TPL-003050"	"WE"	"NITROGREEN 32 1X20LT"	"200"	"34"	"6800"	"MXN"	"DAY-1"
"3087"	"16/4/2025 11:29:11"	"8914"	"100035"	"1"	"COM-BDG-003087"	"HES-SNG-003047"	"WE"	"INEX A  4X5 LT"	"30"	"506.77"	"15203.1"	"MXN"	"DAY-18"
"3087"	"16/4/2025 11:29:11"	"8915"	"100035"	"1"	"COM-BDG-003087"	"HES-SNG-003047"	"WE"	"PALGUS 48X100 ML"	"10"	"249"	"2490"	"MXN"	"DAY-18"
"3086"	"16/4/2025 11:29:13"	"8913"	"100076"	"1"	"COM-BDG-003086"	"HES-YECA-003046"	"WE"	"LEAO 12X950 ML"	"20"	"980"	"19600"	"MXN"	"DAY-15"
"3086"	"16/4/2025 11:29:13"	"8916"	"100076"	"1"	"COM-BDG-003086"	"HES-YECA-003046"	"WE"	"FAENA FUERTE  12X1 LT"	"50"	"133"	"6650"	"MXN"	"DAY-15"
"3086"	"16/4/2025 11:26:14"	"8911"	"100076"	"1"	"COM-BDG-003086"	"HES-YECA-003045"	"WE"	"LEAO 12X950 ML"	"80"	"980"	"78400"	"MXN"	"DAY-15"
"3086"	"16/4/2025 11:26:14"	"8912"	"100076"	"1"	"COM-BDG-003086"	"HES-YECA-003045"	"WE"	"FAENA FUERTE  12X1 LT"	"50"	"133"	"6650"	"MXN"	"DAY-15"
"3087"	"16/4/2025 11:26:16"	"8909"	"100035"	"1"	"COM-BDG-003087"	"HES-SNG-003044"	"WE"	"INEX A  4X5 LT"	"70"	"506.77"	"35473.9"	"MXN"	"DAY-18"
"3087"	"16/4/2025 11:26:16"	"8910"	"100035"	"1"	"COM-BDG-003087"	"HES-SNG-003044"	"WE"	"PALGUS 48X100 ML"	"90"	"249"	"22410"	"MXN"	"DAY-18"
"3082"	"12/4/2025 13:18:53"	"8908"	"100011"	"1"	"COM-BDG-003082"	"HES-BDG-003043"	"WE"	"MONOCROTOFOS SIFATEC 12X950 ML"	"1200"	"250"	"300000"	"MXN"	"DAY-3"
"3083"	"12/4/2025 13:18:01"	"8907"	"100049"	"1"	"COM-BDG-003083"	"HES-BDG-003042"	"WE"	"YARABELA NITROMAG 1X50KL"	"5"	"461.48"	"2307.4"	"USD"	"DAY-7"
"3084"	"12/4/2025 13:17:06"	"8905"	"100019"	"1"	"COM-BDG-003084"	"HES-BDG-003041"	"WE"	"MAIZ ASGROW A7573 ACCELERON 50,000 SEMILLAS"	"30"	"3635"	"109050"	"MXN"	"DAY-12"
"3084"	"12/4/2025 13:17:06"	"8906"	"100019"	"1"	"COM-BDG-003084"	"HES-BDG-003041"	"WE"	"MAIZ ASGROW 7573 CON PONCHO 50,000 SEMILLAS"	"40"	"3465"	"138600"	"MXN"	"DAY-12"
"3082"	"12/4/2025 13:15:58"	"8904"	"100011"	"1"	"COM-BDG-003082"	"HES-BDG-003040"	"WE"	"MONOCROTOFOS SIFATEC 12X950 ML"	"1200"	"250"	"300000"	"MXN"	"DAY-3"
"3083"	"12/4/2025 13:14:46"	"8902"	"100049"	"1"	"COM-BDG-003083"	"HES-BDG-003039"	"WE"	"YARAMILA HYDRAN 1X50"	"5"	"690.48"	"3452.4"	"USD"	"DAY-7"
"3083"	"12/4/2025 13:14:46"	"8903"	"100049"	"1"	"COM-BDG-003083"	"HES-BDG-003039"	"WE"	"YARABELA NITROMAG 1X50KL"	"10"	"461.48"	"4614.8"	"USD"	"DAY-7"
"3084"	"12/4/2025 13:12:33"	"8899"	"100019"	"1"	"COM-BDG-003084"	"HES-BDG-003038"	"WE"	"MAIZ ASGROW A7573 ACCELERON 50,000 SEMILLAS"	"40"	"3635"	"145400"	"MXN"	"DAY-12"
"3084"	"12/4/2025 13:12:33"	"8901"	"100019"	"1"	"COM-BDG-003084"	"HES-BDG-003038"	"WE"	"MAIZ ASGROW 7573 CON PONCHO 50,000 SEMILLAS"	"30"	"3465"	"103950"	"MXN"	"DAY-12"
"3081"	"11/4/2025 17:22:12"	"8898"	"100055"	"1"	"COM-BDG-003081"	"HES-TPL-003037"	"WE"	"KATRINA  4X5 LT"	"60"	"560"	"33600"	"MXN"	"DAY-3"
"3081"	"11/4/2025 17:19:18"	"8896"	"100055"	"1"	"COM-BDG-003081"	"HES-BDG-003035"	"WE"	"KATRINA  4X5 LT"	"20"	"560"	"11200"	"MXN"	"DAY-3"
"3080"	"11/4/2025 16:37:41"	"8893"	"100034"	"1"	"COM-BDG-003080"	"HES-BDG-003034"	"WE"	"SILCROP 12X1LT"	"200"	"92"	"18400"	"MXN"	"DAY-14"
"3080"	"11/4/2025 16:37:41"	"8894"	"100034"	"1"	"COM-BDG-003080"	"HES-BDG-003034"	"WE"	"SILCROP 4X5LT"	"340"	"92"	"31280"	"MXN"	"DAY-14"
"3080"	"11/4/2025 16:37:41"	"8895"	"100034"	"1"	"COM-BDG-003080"	"HES-BDG-003034"	"WE"	"NITROGREEN 32 1X20LT"	"430"	"34"	"14620"	"MXN"	"DAY-14"
"3080"	"11/4/2025 16:16:15"	"8887"	"100034"	"1"	"COM-BDG-003080"	"HES-TPL-003032"	"WE"	"SILCROP 12X1LT"	"200"	"92"	"18400"	"MXN"	"DAY-14"
"3080"	"11/4/2025 16:16:15"	"8888"	"100034"	"1"	"COM-BDG-003080"	"HES-TPL-003032"	"WE"	"SILCROP 4X5LT"	"300"	"92"	"27600"	"MXN"	"DAY-14"
"3080"	"11/4/2025 16:16:15"	"8889"	"100034"	"1"	"COM-BDG-003080"	"HES-TPL-003032"	"WE"	"NITROGREEN 32 1X20LT"	"420"	"34"	"14280"	"MXN"	"DAY-14"
"3079"	"10/4/2025 12:08:06"	"8886"	"100006"	"1"	"COM-BDG-003079"	"HES-CNT-003031"	"WE"	"LA FAM 4X5 LT"	"60"	"475"	"28500"	"MXN"	"DAY-15"
"3078"	"10/4/2025 12:01:43"	"8883"	"100099"	"1"	"COM-BDG-003078"	"HES-CNT-003030"	"WE"	"FOSFONITRATO FYPA 1X50KL"	"20"	"450"	"9000"	"MXN"	"DAY-2"
"3078"	"10/4/2025 12:01:43"	"8884"	"100099"	"1"	"COM-BDG-003078"	"HES-CNT-003030"	"WE"	"MICROFERTIL GOLD GREEN 25 KL"	"25"	"225"	"5625"	"MXN"	"DAY-2"
"3078"	"10/4/2025 12:01:43"	"8885"	"100099"	"1"	"COM-BDG-003078"	"HES-CNT-003030"	"WE"	"FERTIFER GRANULADO 25 KL"	"50"	"210"	"10500"	"MXN"	"DAY-2"
"3078"	"10/4/2025 11:56:34"	"8880"	"100099"	"1"	"COM-BDG-003078"	"HES-CNT-003029"	"WE"	"FOSFONITRATO FYPA 1X50KL"	"80"	"450"	"36000"	"MXN"	"DAY-2"
"3078"	"10/4/2025 11:56:34"	"8881"	"100099"	"1"	"COM-BDG-003078"	"HES-CNT-003029"	"WE"	"MICROFERTIL GOLD GREEN 25 KL"	"75"	"225"	"16875"	"MXN"	"DAY-2"
"3078"	"10/4/2025 11:56:34"	"8882"	"100099"	"1"	"COM-BDG-003078"	"HES-CNT-003029"	"WE"	"FERTIFER GRANULADO 25 KL"	"50"	"210"	"10500"	"MXN"	"DAY-2"
"3077"	"5/4/2025 16:09:43"	"8875"	"100019"	"1"	"COM-BDG-003077"	"HES-TPL-003028"	"WE"	"ACTIVADOR 8-24-4   19 LT"	"5"	"1800"	"9000"	"MXN"	"DAY-7"
"3077"	"5/4/2025 16:09:43"	"8876"	"100019"	"1"	"COM-BDG-003077"	"HES-TPL-003028"	"WE"	"ACTIGARD SOBRE 10X15 GRAMOS"	"35"	"836.74"	"29285.9"	"MXN"	"DAY-7"
"3077"	"5/4/2025 16:09:43"	"8877"	"100019"	"1"	"COM-BDG-003077"	"HES-TPL-003028"	"WE"	"ACTIVADOR 8-24-4 12X1 LT"	"50"	"77.5"	"3875"	"MXN"	"DAY-7"
"3077"	"5/4/2025 16:09:43"	"8878"	"100019"	"1"	"COM-BDG-003077"	"HES-TPL-003028"	"WE"	"ACTIVADOR QF 12X1 LT"	"50"	"100"	"5000"	"MXN"	"DAY-7"
"3077"	"5/4/2025 16:09:43"	"8879"	"100019"	"1"	"COM-BDG-003077"	"HES-TPL-003028"	"WE"	"ACTIVOL 20X2.5 GRAMOS"	"60"	"60"	"3600"	"MXN"	"DAY-7"
"3077"	"5/4/2025 12:07:26"	"8871"	"100019"	"1"	"COM-BDG-003077"	"HES-TPL-003025"	"WE"	"ABRAZADERA GRANDE PLASTICO (5X1)"	"50"	"45"	"2250"	"MXN"	"DAY-7"
"3077"	"5/4/2025 12:07:26"	"8872"	"100019"	"1"	"COM-BDG-003077"	"HES-TPL-003025"	"WE"	"ACTIGARD SOBRE 10X15 GRAMOS"	"65"	"836.74"	"54388.1"	"MXN"	"DAY-7"
"3077"	"5/4/2025 12:07:26"	"8873"	"100019"	"1"	"COM-BDG-003077"	"HES-TPL-003025"	"WE"	"ACTIVADOR 8-24-4   19 LT"	"100"	"1800"	"180000"	"MXN"	"DAY-7"
"2991"	"27/3/2025 15:22:50"	"8860"	"100137"	"1"	"COM-EJD-002991"	"HES-CNT-003022"	"WE"	"AGRO K   20X1 KL"	"2"	"220.33"	"440.66"	"MXN"	
"3071"	"16/2/2025 15:02:52"	"8847"	"100019"	"1"	"COM-BDG-003071"	"HES-TPL-003016"	"WE"	"MAIZ ASGROW A7573 ACCELERON 50,000 SEMILLAS"	"35"	"3635"	"127225"	"MXN"	"DAY-12"
